probability,angleinvcdf
0.054205420542054204,0.07079636017468412
0.054305430543054305,0.07086290830714839
0.054405440544054405,0.07092939795496989
0.054505450545054505,0.0709958292725004
0.054605460546054606,0.07106220241354484
0.054705470547054706,0.07112851753019549
0.05480548054805481,0.07119477477586485
0.05490549054905491,0.07126097430320776
0.05500550055005501,0.07132711626331469
0.05510551055105511,0.07139320080862535
0.05520552055205521,0.07145922809069716
0.05530553055305531,0.07152519825961624
0.05540554055405541,0.0715911114668283
0.05550555055505551,0.0716569678628576
0.05560556055605561,0.07172276759676502
0.05570557055705571,0.07178851081898818
0.05580558055805581,0.07185419767908598
0.05590559055905591,0.07191982832506946
0.056005600560056004,0.07198540290635368
0.056105610561056105,0.07205092157159664
0.056205620562056205,0.07211638446774575
0.056305630563056305,0.07218179174317187
0.056405640564056406,0.07224714354568346
0.056505650565056506,0.07231244002117976
0.056605660566056606,0.07237768131694924
0.05670567056705671,0.0724428675799797
0.05680568056805681,0.07250799895518602
0.05690569056905691,0.07257307558871019
0.05700570057005701,0.07263809762671494
0.05710571057105711,0.07270306521326424
0.05720572057205721,0.07276797849325287
0.05730573057305731,0.07283283761196963
0.05740574057405741,0.07289764271285303
0.05750575057505751,0.07296239393940274
0.05760576057605761,0.07302709143595919
0.05770577057705771,0.0730917353455813
0.05780578057805781,0.0731563258102628
0.057905790579057904,0.07322086297336419
0.058005800580058005,0.07328534697751704
0.058105810581058105,0.07334977796346222
0.058205820582058206,0.0734141560734111
0.058305830583058306,0.07347848144941338
0.058405840584058406,0.07354275423140173
0.05850585058505851,0.07360697456017624
0.05860586058605861,0.07367114257696007
0.05870587058705871,0.07373525842149688
0.05880588058805881,0.07379932223283663
0.05890589058905891,0.07386333415127598
0.05900590059005901,0.07392729431641891
0.05910591059105911,0.07399120286590989
0.05920592059205921,0.07405505993885417
0.05930593059305931,0.07411886567433262
0.05940594059405941,0.0741826202094921
0.05950595059505951,0.07424632368174966
0.05960596059605961,0.0743099762293052
0.05970597059705971,0.074373577989493
0.059805980598059805,0.07443712909791507
0.059905990599059905,0.07450062969170829
0.060006000600060005,0.07456407990786884
0.060106010601060106,0.07462747988143294
0.060206020602060206,0.07469082974779638
0.06030603060306031,0.07475412964310044
0.06040604060406041,0.07481737970274563
0.06050605060506051,0.07488058006024835
0.06060606060606061,0.07494373085063187
0.06070607060706071,0.07500683220888385
0.06080608060806081,0.0750698842684127
0.06090609060906091,0.07513288716218193
0.06100610061006101,0.07519584102431888
0.06110611061106111,0.07525874598853194
0.06120612061206121,0.07532160218642076
0.06130613061306131,0.0753844097506308
0.06140614061406141,0.07544716881416262
0.06150615061506151,0.07550987950921599
0.06160616061606161,0.07557254196622429
0.061706170617061705,0.07563515631718533
